"","Country","Year","v2peedueq","v2x_corr","v2x_libdem"
"17871","LBY",1808,NA,NA,NA
"17872","LBY",1809,NA,NA,NA
"17873","LBY",1810,NA,NA,NA
"17874","LBY",1811,NA,NA,NA
"17875","LBY",1812,NA,NA,NA
"17876","LBY",1813,NA,NA,NA
"17877","LBY",1814,NA,NA,NA
"17878","LBY",1815,NA,NA,NA
"17879","LBY",1816,NA,NA,NA
"17880","LBY",1817,NA,NA,NA
"17881","LBY",1818,NA,NA,NA
"17882","LBY",1819,NA,NA,NA
"17883","LBY",1820,NA,NA,NA
"17884","LBY",1821,NA,NA,NA
"17885","LBY",1822,NA,NA,NA
"17886","LBY",1823,NA,NA,NA
"17887","LBY",1824,NA,NA,NA
"17888","LBY",1825,NA,NA,NA
"17889","LBY",1826,NA,NA,NA
"17890","LBY",1827,NA,NA,NA
"17891","LBY",1828,NA,NA,NA
"17892","LBY",1829,NA,NA,NA
"17893","LBY",1830,NA,NA,NA
"17894","LBY",1831,NA,NA,NA
"17895","LBY",1832,NA,NA,NA
"17896","LBY",1833,NA,NA,NA
"17897","LBY",1834,NA,NA,NA
"17898","LBY",1911,NA,NA,NA
"17899","LBY",1912,NA,NA,NA
"17900","LBY",1913,NA,NA,NA
"17901","LBY",1914,NA,NA,NA
"17902","LBY",1915,NA,NA,NA
"17903","LBY",1916,NA,NA,NA
"17904","LBY",1917,NA,NA,NA
"17905","LBY",1918,NA,NA,NA
"17906","LBY",1919,NA,NA,NA
"17907","LBY",1920,NA,NA,NA
"17908","LBY",1921,NA,NA,NA
"17909","LBY",1922,NA,NA,NA
"17910","LBY",1923,NA,NA,NA
"17911","LBY",1924,NA,NA,NA
"17912","LBY",1925,NA,NA,NA
"17913","LBY",1926,NA,NA,NA
"17914","LBY",1927,NA,NA,NA
"17915","LBY",1928,NA,NA,NA
"17916","LBY",1929,NA,NA,NA
"17917","LBY",1930,NA,NA,NA
"17918","LBY",1931,NA,NA,NA
"17919","LBY",1932,NA,NA,NA
"17920","LBY",1933,NA,NA,NA
"17921","LBY",1934,-2.537,0.705,0.007
"17922","LBY",1935,-2.537,0.705,0.007
"17923","LBY",1936,-2.537,0.705,0.007
"17924","LBY",1937,-2.537,0.705,0.007
"17925","LBY",1938,-2.537,0.705,0.007
"17926","LBY",1939,-2.537,0.705,0.007
"17927","LBY",1940,-2.537,0.705,0.008
"17928","LBY",1941,-2.537,0.722,0.009
"17929","LBY",1951,0.415,0.491,0.076
"17930","LBY",1952,0.415,0.491,0.106
"17931","LBY",1953,0.415,0.541,0.108
"17932","LBY",1954,0.415,0.599,0.112
"17933","LBY",1955,0.415,0.581,0.123
"17934","LBY",1956,0.415,0.525,0.13
"17935","LBY",1957,0.415,0.525,0.13
"17936","LBY",1958,0.415,0.525,0.13
"17937","LBY",1959,0.415,0.525,0.13
"17938","LBY",1960,0.415,0.525,0.131
"17939","LBY",1961,0.415,0.525,0.13
"17940","LBY",1962,0.415,0.525,0.13
"17941","LBY",1963,0.415,0.525,0.137
"17942","LBY",1964,0.415,0.525,0.137
"17943","LBY",1965,0.415,0.525,0.138
"17944","LBY",1966,0.415,0.525,0.139
"17945","LBY",1967,0.415,0.525,0.139
"17946","LBY",1968,0.415,0.525,0.134
"17947","LBY",1969,0.96,0.508,0.073
"17948","LBY",1970,0.624,0.812,0.029
"17949","LBY",1971,0.624,0.865,0.027
"17950","LBY",1972,0.624,0.865,0.027
"17951","LBY",1973,0.624,0.865,0.027
"17952","LBY",1974,0.624,0.865,0.027
"17953","LBY",1975,0.624,0.865,0.027
"17954","LBY",1976,0.624,0.865,0.027
"17955","LBY",1977,0.624,0.865,0.06
"17956","LBY",1978,0.624,0.863,0.049
"17957","LBY",1979,0.624,0.863,0.049
"17958","LBY",1980,0.624,0.863,0.049
"17959","LBY",1981,0.624,0.863,0.049
"17960","LBY",1982,0.624,0.863,0.049
"17961","LBY",1983,0.624,0.863,0.049
"17962","LBY",1984,0.624,0.863,0.049
"17963","LBY",1985,0.624,0.863,0.049
"17964","LBY",1986,0.624,0.863,0.049
"17965","LBY",1987,0.624,0.863,0.049
"17966","LBY",1988,0.624,0.863,0.049
"17967","LBY",1989,0.624,0.865,0.049
"17968","LBY",1990,0.624,0.865,0.049
"17969","LBY",1991,0.624,0.865,0.049
"17970","LBY",1992,0.624,0.865,0.05
"17971","LBY",1993,0.624,0.865,0.05
"17972","LBY",1994,0.624,0.865,0.05
"17973","LBY",1995,0.624,0.865,0.05
"17974","LBY",1996,0.624,0.865,0.05
"17975","LBY",1997,0.624,0.865,0.05
"17976","LBY",1998,0.624,0.865,0.05
"17977","LBY",1999,0.624,0.865,0.05
"17978","LBY",2000,0.624,0.865,0.05
"17979","LBY",2001,0.624,0.865,0.05
"17980","LBY",2002,0.624,0.865,0.05
"17981","LBY",2003,0.624,0.865,0.045
"17982","LBY",2004,0.624,0.865,0.045
"17983","LBY",2005,0.624,0.865,0.045
"17984","LBY",2006,0.624,0.865,0.045
"17985","LBY",2007,0.624,0.865,0.045
"17986","LBY",2008,0.624,0.865,0.045
"17987","LBY",2009,0.624,0.865,0.045
"17988","LBY",2010,0.624,0.865,0.046
"17989","LBY",2011,0.462,0.838,0.059
"17990","LBY",2012,0.909,0.757,0.209
"17991","LBY",2013,0.702,0.78,0.299
"17992","LBY",2014,0.509,0.794,0.175
"17993","LBY",2015,0.554,0.772,0.171
"17994","LBY",2016,0.554,0.796,0.171
"17995","LBY",2017,0.554,0.774,0.169
"17996","LBY",2018,0.312,0.792,0.153
"17997","LBY",2019,0.312,0.803,0.15
"17998","LBY",2020,0.312,0.803,0.148
"17999","LBY",2021,0.187,0.828,0.144
"18000","LBY",2022,0.187,0.775,0.11
"18001","MDG",1817,NA,0.421,0.016
"18002","MDG",1818,NA,0.421,0.016
"18003","MDG",1819,NA,0.421,0.016
"18004","MDG",1820,NA,0.421,0.016
"18005","MDG",1821,NA,0.421,0.016
"18006","MDG",1822,NA,0.421,0.016
"18007","MDG",1823,NA,0.421,0.016
"18008","MDG",1824,NA,0.421,0.016
"18009","MDG",1825,NA,0.421,0.016
"18010","MDG",1826,NA,0.421,0.016
"18011","MDG",1827,NA,0.421,0.016
"18012","MDG",1828,NA,0.567,0.013
"18013","MDG",1829,NA,0.654,0.008
"18014","MDG",1830,NA,0.654,0.008
"18015","MDG",1831,NA,0.654,0.008
"18016","MDG",1832,NA,0.654,0.008
"18017","MDG",1833,NA,0.654,0.008
"18018","MDG",1834,NA,0.654,0.008
"18019","MDG",1835,NA,0.654,0.008
"18020","MDG",1836,NA,0.654,0.008
"18021","MDG",1837,NA,0.654,0.008
"18022","MDG",1838,NA,0.654,0.008
"18023","MDG",1839,NA,0.654,0.008
"18024","MDG",1840,NA,0.654,0.008
"18025","MDG",1841,NA,0.654,0.008
"18026","MDG",1842,NA,0.654,0.008
"18027","MDG",1843,NA,0.654,0.008
"18028","MDG",1844,NA,0.654,0.008
"18029","MDG",1845,NA,0.654,0.008
"18030","MDG",1846,NA,0.654,0.008
"18031","MDG",1847,NA,0.654,0.008
"18032","MDG",1848,NA,0.654,0.008
"18033","MDG",1849,NA,0.654,0.008
"18034","MDG",1850,NA,0.654,0.008
"18035","MDG",1851,NA,0.654,0.008
"18036","MDG",1852,NA,0.654,0.008
"18037","MDG",1853,NA,0.654,0.008
"18038","MDG",1854,NA,0.654,0.008
"18039","MDG",1855,NA,0.654,0.008
"18040","MDG",1856,NA,0.654,0.008
"18041","MDG",1857,NA,0.654,0.008
"18042","MDG",1858,NA,0.654,0.008
"18043","MDG",1859,NA,0.654,0.008
"18044","MDG",1860,NA,0.654,0.012
"18045","MDG",1861,NA,0.654,0.029
"18046","MDG",1862,NA,0.664,0.041
"18047","MDG",1863,NA,0.664,0.041
"18048","MDG",1864,NA,0.704,0.014
"18049","MDG",1865,NA,0.704,0.014
"18050","MDG",1866,NA,0.704,0.014
"18051","MDG",1867,NA,0.704,0.014
"18052","MDG",1868,NA,0.821,0.017
"18053","MDG",1869,NA,0.821,0.018
"18054","MDG",1870,NA,0.821,0.018
"18055","MDG",1871,NA,0.821,0.018
"18056","MDG",1872,NA,0.821,0.018
"18057","MDG",1873,NA,0.821,0.018
"18058","MDG",1874,NA,0.821,0.018
"18059","MDG",1875,NA,0.821,0.018
"18060","MDG",1876,NA,0.821,0.018
"18061","MDG",1877,NA,0.821,0.018
"18062","MDG",1878,NA,0.821,0.018
"18063","MDG",1879,NA,0.821,0.018
"18064","MDG",1880,NA,0.821,0.018
"18065","MDG",1881,NA,0.821,0.016
"18066","MDG",1882,NA,0.821,0.016
"18067","MDG",1883,NA,0.821,0.016
"18068","MDG",1884,NA,0.821,0.016
"18069","MDG",1885,NA,0.821,0.016
"18070","MDG",1886,NA,0.821,0.016
"18071","MDG",1887,NA,0.821,0.016
"18072","MDG",1888,NA,0.821,0.016
"18073","MDG",1889,NA,0.821,0.016
"18074","MDG",1890,NA,0.821,0.016
"18075","MDG",1891,NA,0.821,0.016
"18076","MDG",1892,NA,0.821,0.016
"18077","MDG",1893,NA,0.821,0.016
"18078","MDG",1894,NA,0.821,0.016
"18079","MDG",1895,NA,0.821,0.016
"18080","MDG",1896,NA,0.821,0.016
"18081","MDG",1897,NA,0.5,0.017
"18082","MDG",1898,NA,0.242,0.05
"18083","MDG",1899,NA,0.242,0.05
"18084","MDG",1900,-0.498,0.242,0.055
"18085","MDG",1901,-0.498,0.242,0.055
"18086","MDG",1902,-0.498,0.242,0.055
"18087","MDG",1903,-0.498,0.242,0.055
"18088","MDG",1904,-0.498,0.242,0.055
"18089","MDG",1905,-0.498,0.242,0.055
"18090","MDG",1906,-0.498,0.219,0.056
"18091","MDG",1907,-0.498,0.219,0.057
"18092","MDG",1908,-0.498,0.219,0.057
"18093","MDG",1909,-0.498,0.219,0.057
"18094","MDG",1910,-0.498,0.219,0.057
"18095","MDG",1911,-0.498,0.219,0.057
"18096","MDG",1912,-0.498,0.219,0.057
"18097","MDG",1913,-0.498,0.219,0.057
"18098","MDG",1914,-0.498,0.219,0.057
"18099","MDG",1915,-0.498,0.219,0.057
"18100","MDG",1916,-0.498,0.219,0.057
"18101","MDG",1917,-0.498,0.219,0.057
"18102","MDG",1918,-0.498,0.219,0.057
"18103","MDG",1919,-0.498,0.219,0.057
"18104","MDG",1920,-0.498,0.219,0.057
"18105","MDG",1921,-0.498,0.209,0.05
"18106","MDG",1922,-0.498,0.209,0.05
"18107","MDG",1923,-0.498,0.209,0.05
"18108","MDG",1924,-0.498,0.209,0.05
"18109","MDG",1925,-0.498,0.209,0.05
"18110","MDG",1926,-0.498,0.209,0.05
"18111","MDG",1927,-0.498,0.209,0.05
"18112","MDG",1928,-0.498,0.209,0.05
"18113","MDG",1929,-0.498,0.209,0.05
"18114","MDG",1930,-0.498,0.209,0.05
"18115","MDG",1931,-0.498,0.209,0.05
"18116","MDG",1932,-0.498,0.209,0.05
"18117","MDG",1933,-0.498,0.209,0.05
