"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","Wealth_Gini","v2peedueq","v2x_corr","v2x_libdem","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"1522","PER","Peru",2016,38.06,12.435,0.085,2.487,1.536,0,0,45.498,1.436,16.072,0.835602426026895,-0.538,0.598,0.665,3.741,197.306492869139,191.898104390379
"1523","PER","Peru",2017,37.229,12.778,0.085,2.404,1.605,0,0,46.774,0.728,15.218,0.85881676531983,-0.669,0.593,0.671,3.691,202.276318741548,211.007984080911
"1524","PER","Peru",2018,36.094,12.207,0.081,2.2,1.435,0,0,48.054,1.364,16.344,0.880117429930408,-0.518,0.571,0.692,3.492,210.30537651278,222.597009739235
"1525","PER","Peru",2019,36.529,12.074,0.077,2.394,1.583,0,0,47.165,1.761,16.508,0.880069484073772,-0.435,0.586,0.693,3.379,215.017545590315,228.325821196153
"1526","PER","Peru",2020,36.671,13.417,0.088,2.21,1.599,0,0,46.811,0.803,15.208,0.878285787370999,-0.523,0.589,0.708,7.179,191.645910764979,201.947615138567
"1527","PER","Peru",2021,37.618,10.431,0.064,2.076,1.441,0,0,47.292,2.519,17.942,0.880114909371116,-0.523,0.576,0.661,5.097,217.360058893323,223.717799056526
"1528","PHL","Philippines",1995,33.117,8.776,0,2.935,2.315,0,0.116,51.419,3.753,16.491,0.84609908261973,-0.96,0.71,0.421,9.526,119.491847406027,84.6443287274825
"1529","PHL","Philippines",1996,34.923,8.224,0,2.939,2.097,0,0.134,50.269,3.645,17.004,0.867037970629553,-0.96,0.71,0.425,8.564,126.494485342267,94.6480844290341
"1530","PHL","Philippines",1997,37.358,7.732,0,3.318,2.433,0,0.187,47.721,3.871,17.022,0.882519824537667,-0.96,0.71,0.425,8.777,133.055010097102,94.1063175650846
"1531","PHL","Philippines",1998,39.347,11.574,0,2.992,2.489,0,0.095,41.599,4.488,16.394,0.868313639740563,-0.96,0.747,0.434,10.254,132.370986797974,74.4924163299142
"1532","PHL","Philippines",1999,37.488,13.118,0,3.074,2.51,0,0.108,42.899,3.42,15.78,0.852067786682255,-0.96,0.753,0.443,9.809,136.800717252924,85.6401710451254
"1533","PHL","Philippines",2000,38.594,13.145,0,3.083,2.649,0,0.085,42.04,3.137,15.262,0.831719414374561,-0.96,0.753,0.444,11.189,142.796015298758,83.6697882547279
"1534","PHL","Philippines",2001,39.06,13.319,0,3.018,2.774,0,0.098,41.139,3.464,15.09,0.805797322897888,-0.96,0.747,0.414,3.698,147.150196392071,78.9212344575487
"1535","PHL","Philippines",2002,38.676,14.457,0,3.362,3.106,0,0.084,39.901,3.605,14.455,0.798818228933214,-0.96,0.733,0.401,NA,152.618672925332,84.307345887543
"1536","PHL","Philippines",2003,38.308,13.494,0,3.452,3.202,0,0.105,41.128,3.618,14.48,0.781356495259558,-0.96,0.733,0.4,3.527,160.382249192659,87.0390929742272
"1537","PHL","Philippines",2004,39.896,13.396,0,3.115,2.89,0,0.1,40.366,3.227,14.017,0.777854102965591,-0.96,0.789,0.36,3.554,170.918125634499,95.0019996853314
"1538","PHL","Philippines",2005,39.945,12.492,0,3.412,2.976,0,0.118,39.876,4.275,14.594,0.781001766538395,-0.96,0.789,0.355,3.795,179.365762742902,107.419977318166
"1539","PHL","Philippines",2006,38.902,11.397,0,2.951,2.617,0,0.108,42.806,3.945,15.759,0.774869816446937,-0.96,0.789,0.352,4.052,188.901594325143,127.652926368069
"1540","PHL","Philippines",2007,40.419,11.753,0,2.885,2.442,0,0.086,40.701,4.242,15.581,0.776265308792972,-0.96,0.789,0.357,3.434,201.216640002155,155.980408673403
"1541","PHL","Philippines",2008,40.752,11.341,0,2.695,2.376,0,0.102,40.7,4.512,15.58,0.765261844295139,-0.96,0.789,0.358,3.72,209.958471382781,181.624626327361
"1542","PHL","Philippines",2009,38.802,12.954,0,3.021,2.569,0,0.118,41.422,3.801,14.354,0.766922068315637,-0.96,0.789,0.359,3.858,212.999348346029,175.974755881372
"1543","PHL","Philippines",2010,39.228,12.629,0,3.031,2.491,0,0.149,41.231,3.882,14.189,0.770319594688885,-0.909,0.704,0.413,3.605,228.621785476226,208.368893151144
"1544","PHL","Philippines",2011,41.678,12.669,0,3.038,2.456,0,0.163,38.706,3.91,14.488,0.775890127998082,-0.909,0.704,0.439,3.592,237.442546246759,234.216730295938
"1545","PHL","Philippines",2012,41.409,12.9,0,3.053,2.356,0,0.217,38.847,3.79,15.093,0.781906481306919,-0.909,0.704,0.439,3.504,253.818843995329,261.920540972102
"1546","PHL","Philippines",2013,41.092,12.659,0,3.015,2.209,0,0.175,39.379,3.855,15.508,0.792180848305748,-0.909,0.7,0.435,3.497,270.952964514551,283.90282858165
"1547","PHL","Philippines",2014,39.816,13.466,0,2.843,2.153,0,0.258,39.989,3.886,15.989,0.786609273097383,-0.909,0.7,0.433,3.6,288.15302477943,297.483555344802
"1548","PHL","Philippines",2015,40.233,14.104,0,2.806,2.143,0,0.249,39.077,3.78,16.226,0.788280499613734,-0.909,0.7,0.432,3.068,306.445871246718,306.445871246718
"1549","PHL","Philippines",2016,40.346,13.987,0,2.663,2.035,0,0.27,39.198,3.806,16.231,0.779298819472729,-0.909,0.678,0.368,2.695,328.355086282447,318.62700301252
"1550","PHL","Philippines",2017,39.798,13.403,0,2.806,2.216,0,0.269,40.27,3.723,16.783,0.778450299073143,-0.934,0.672,0.346,2.552,351.113338977942,328.480736798792
"1551","PHL","Philippines",2018,35.443,13.648,0,2.611,2.079,0,0.225,42.967,5.332,17.394,0.77975170838647,-0.934,0.672,0.317,2.338,373.379140707047,346.841896583515
"1552","PHL","Philippines",2019,35.676,14.277,0,2.478,1.987,0,0.205,42.461,5.108,18.061,0.772884136028324,-0.934,0.689,0.297,2.237,396.22443924472,376.823402244928
"1553","PHL","Philippines",2020,36.096,15.705,0,2.657,2.212,0,0.152,40.797,4.747,17.844,0.766029371246873,-0.934,0.705,0.284,2.522,358.510629282922,361.751145451597
"1554","PHL","Philippines",2021,33.085,16.069,0,2.845,2.231,0,0.283,42.415,5.586,18.06,0.769878880116835,-0.934,0.711,0.28,3.398,378.99855500645,394.087359844049
"1555","RWA","Rwanda",1996,20.08,3.021,0,0.148,0.148,0,0,76.752,0,8.302,0.855691266072967,0.99,0.593,0.12,0.56,1.95386186243709,1.38233487940812
"1556","RWA","Rwanda",1997,25.254,3.404,0,0.086,0.086,0,0,71.256,0,8.677,0.871348522279533,0.99,0.593,0.124,NA,2.22446689422223,1.85155819731088
"1557","RWA","Rwanda",1998,27.67,3.79,0,0.179,0.179,0,0,68.361,0,9.085,0.882757775070445,0.99,0.593,0.125,NA,2.42152506438359,1.98934354617594
"1558","RWA","Rwanda",1999,25.727,4.473,0,0.215,0.215,0,0,69.585,0,9.08,0.891962459031134,0.99,0.593,0.126,NA,2.52690713092379,2.15724052597173
"1559","RWA","Rwanda",2000,26.039,4.968,0,0.188,0.188,0,0,68.805,0,8.55,0.898278388998534,0.99,0.553,0.108,NA,2.73843141630433,2.06895525283541
"1560","RWA","Rwanda",2001,28.631,4.556,0,0.18,0.178,0,0,66.634,0,9.584,0.901973365293514,0.99,0.515,0.108,NA,2.97077594563403,1.96671993325386
"1561","RWA","Rwanda",2002,29.794,4.339,0,0.22,0.22,0,0,65.648,0,10.605,0.904435995774151,0.99,0.515,0.109,0.89,3.36268282271986,1.96611152856793
"1562","RWA","Rwanda",2003,28.498,4.831,0,0.01,0.01,0,0,66.662,0,10.546,0.9073563228811,0.99,0.515,0.111,NA,3.43674188467193,2.13835452102184
"1563","RWA","Rwanda",2004,25.727,7.421,0,0.029,0.028,0,0,66.823,0,10.606,0.909349855440723,0.99,0.515,0.13,NA,3.69269891647961,2.37664278576983
"1564","RWA","Rwanda",2005,28.585,6.865,0,0.025,0.024,0,0,64.525,0,10.673,0.91115839655717,0.99,0.515,0.128,NA,4.03899645813053,2.93399908859914
"1565","RWA","Rwanda",2006,31.016,5.529,0,0.013,0.013,0,0,63.442,0,11.272,0.908626316631569,0.85,0.514,0.129,NA,4.4116779686748,3.31997426910464
"1566","RWA","Rwanda",2007,33.628,6.493,0,0.011,0.01,0,0,59.868,0,11.498,0.905980067388327,0.945,0.51,0.129,NA,4.74843437638649,4.07074622226691
"1567","RWA","Rwanda",2008,34.851,6.586,0,0.007,0.007,0,0,58.555,0,12.469,0.902423687431195,0.945,0.51,0.131,NA,5.2784192327146,5.18022809599803
"1568","RWA","Rwanda",2009,34.677,6.601,0,0.02,0.02,0,0,58.702,0,12.099,0.897914304287639,0.945,0.51,0.137,NA,5.60822862840542,5.67489903327806
"1569","RWA","Rwanda",2010,36.206,6.406,0,0.022,0.022,0,0,57.366,0,12.345,0.893417121243004,1.114,0.508,0.136,NA,6.01957246236373,6.12521648226839
"1570","RWA","Rwanda",2011,36.357,6.631,0,0.013,0.013,0,0,57,0,13.01,0.890036630842985,1.114,0.508,0.137,NA,6.49863376367406,6.88549266083242
"1571","RWA","Rwanda",2012,38.185,6.645,0,0.004,0.004,0,0,55.165,0,13.733,0.884120080112069,1.114,0.508,0.139,NA,7.06021407097667,7.65546558974669
"1572","RWA","Rwanda",2013,40.532,6.988,0,0.002,0.002,0,0,52.477,0,15.041,0.879366232276055,1.376,0.352,0.14,NA,7.39344560392706,7.8207414990814
"1573","RWA","Rwanda",2014,37.297,6.416,0,0.002,0.002,0,0,56.285,0,15.401,0.868169282248772,1.297,0.352,0.141,1.169,7.84941175946449,8.2397663200954
"1574","RWA","Rwanda",2015,38.073,5.985,0,0.063,0.063,0,0,55.878,0,16.223,0.855408567271098,1.388,0.352,0.143,NA,8.54462175679813,8.54462175679813
"1575","RWA","Rwanda",2016,38.582,6.697,0,0.07,0.07,0,0,54.651,0,16.306,0.842772688067015,1.388,0.362,0.135,NA,9.05480029047378,8.69606980742495
"1576","RWA","Rwanda",2017,39.117,6.001,0,0.093,0.093,0,0,54.789,0,16.221,0.842854886327444,1.273,0.352,0.124,11.875,9.41055212841367,9.25283412039358
"1577","RWA","Rwanda",2018,40.331,5.947,0,0.092,0.092,0,0,53.63,0,16.879,0.842914444280694,1.273,0.352,0.125,10.759,10.2138517620777,9.63625432502444
"1578","RWA","Rwanda",2019,39.762,5.855,0,0.133,0.133,0,0,54.25,0,17.304,0.84233873760553,1.273,0.312,0.127,11.236,11.1803156713854,10.346326599029
"1579","RWA","Rwanda",2020,41.298,6.219,0,0.91,0.91,0,0,51.573,0,17.102,0.842562445892071,1.273,0.312,0.126,11.829,10.8028103905224,10.1723033930612
"1580","RWA","Rwanda",2021,42.615,5.743,0,0.803,0.803,0,0,50.84,0,16.997,0.842651312637571,0.759,0.313,0.119,15.793,11.9776993372421,11.0545173457109
"1581","SEN","Senegal",1997,20.956,3.945,1.353,2.371,0,0,0.522,69.89,1.485,12.192,0.806875692277657,-0.505,0.392,0.477,NA,8.93756124289432,6.04147872590443
"1582","SEN","Senegal",1998,21.944,3.982,1.356,1.89,0,0,0.416,68.99,1.838,12.143,0.806491479021503,-0.505,0.392,0.476,NA,9.4647414443125,6.50560790905324
"1583","SEN","Senegal",1999,19.619,3.933,1.232,2.249,0,0,0.495,71.539,1.428,12.599,0.805671481967295,-0.505,0.392,0.476,NA,10.0594403243535,6.59283493280876
"1584","SEN","Senegal",2000,22.13,3.972,1.192,2.003,0,0,0.441,69.184,1.52,13.096,0.805302351899627,0.179,0.392,0.511,NA,10.4504719909721,6.01318500397525
"1585","SEN","Senegal",2001,20.52,4.081,1.181,2.395,0,0,0.527,70.01,1.813,12.617,0.804811446358826,0.179,0.373,0.444,NA,10.9009763160181,6.50782482926254
"1586","SEN","Senegal",2002,21.229,4.132,1.061,2.332,0,0,0.513,69.372,1.874,13.5,0.783700652260308,0.179,0.373,0.537,5.65,10.9084649133606,7.00640231975856
"1587","SEN","Senegal",2003,21.432,4.238,1.089,2.773,0,0,0.61,68.915,1.554,13.902,0.768570650182113,0.179,0.373,0.537,NA,11.5186790894187,8.76872156318211
"1588","SEN","Senegal",2004,22.038,4.29,1.042,2.592,0,0,0.57,68.574,1.465,14.52,0.754384285278405,0.179,0.373,0.537,NA,12.0535252171809,10.0768166666196
"1589","SEN","Senegal",2005,23.083,4.121,1.064,2.615,0,0,0.575,67.816,1.301,15.285,0.748344708715337,0.179,0.373,0.537,NA,12.5730609048807,11.009033437939
"1590","SEN","Senegal",2006,21.771,4.198,0.998,2.536,0,0,0.558,69.188,1.309,15.746,0.748751062236806,0.179,0.373,0.537,10.03,12.8661101601646,11.6979182430035
"1591","SEN","Senegal",2007,20.437,4.074,0.893,2.561,0,0,0.563,70.837,1.197,16.209,0.749105800686579,0.179,0.373,0.533,NA,13.2298504309674,13.9942184129619
"1592","SEN","Senegal",2008,23.086,4.56,0.843,2.827,0,0,0.581,67.543,1.141,15.154,0.749566764503612,0.179,0.373,0.532,NA,13.7197741593291,16.853989627548
"1593","SEN","Senegal",2009,24.161,4.733,0.878,2.916,0,0,0.481,66.265,1.045,14.993,0.750472775931485,0.179,0.373,0.531,NA,14.0973566792382,16.1458674949405
"1594","SEN","Senegal",2010,25.887,5.758,0.852,3.084,0,0,0.982,63.449,0.97,15.894,0.751260717736244,0.179,0.357,0.53,NA,14.5753824318826,16.1213159090758
"1595","SEN","Senegal",2011,24.741,4.427,0.921,2.836,0,0,0.718,66.109,0.965,16.042,0.752269694536864,0.179,0.357,0.53,2.853,14.7698313087257,17.8142836393119
"1596","SEN","Senegal",2012,26.4,6.558,1.038,2.557,0,0,0.526,62.587,0.859,16.133,0.752291921580792,0.179,0.345,0.533,NA,15.3610669988901,17.6608704115235
"1597","SEN","Senegal",2013,25.969,6.717,1.119,2.543,0,0,0.543,62.583,1.07,15.405,0.752291921580792,0.179,0.227,0.575,NA,15.7316351174164,18.9186677248817
"1598","SEN","Senegal",2014,25.112,6.578,1.065,2.496,0,0,0.51,63.69,1.059,16.234,0.752291921580792,0.179,0.227,0.575,NA,16.7107837974248,19.7972534402679
"1599","SEN","Senegal",2015,25.28,6.747,1.172,2.408,0,0,0.491,63.075,1.317,16.397,0.752291921580792,0.179,0.289,0.578,6.757,17.7747666961759,17.7747666961759
"1600","SEN","Senegal",2016,26.901,6.676,0.901,2.707,0,0,0.602,61.861,0.953,17.019,0.752291921580792,0.179,0.285,0.568,4.455,18.9045430559123,19.0403123331864
"1601","SEN","Senegal",2017,26.65,6.965,0.684,2.595,0,0,0.193,60.1,3.004,16.73,0.75231668707417,0.179,0.328,0.544,4.078,20.3048944712858,20.9965629435979
"1602","SEN","Senegal",2018,27.179,6.757,0.238,2.531,0,0,0.188,58.94,4.355,17.288,0.75231668707417,0.179,0.357,0.551,3.567,21.5656743106847,23.1167015561381
"1603","SEN","Senegal",2019,27.731,6.221,0.349,2.376,0,0,0.151,60.441,2.882,18.687,0.752244923871245,0.179,0.367,0.575,2.863,22.5606343201241,23.4039959921354
"1604","SEN","Senegal",2020,27.401,6.091,0.306,2.392,0,0,0.253,57.781,6.029,18.562,0.752269694536864,0.179,0.401,0.576,NA,22.8634146763243,24.5305130377518
"1605","SEN","Senegal",2021,27.272,5.204,1.154,3.207,0.169,0,0.21,61.506,1.657,18.699,0.752269694536864,0.154,0.404,0.566,NA,24.3586073987724,27.5691367299023
"1606","SGP","Singapore",2000,52.826,0,0,11.172,5.988,0,0.278,31.09,4.912,15.179,0.739572893836197,2.408,0.009,0.314,5.96,140.533304238721,96.0765399257409
"1607","SGP","Singapore",2001,54.735,0,0,9.413,5.932,0,0.345,30.965,4.887,15.11,0.751307040380141,2.408,0.009,0.313,3.76,139.028385430873,89.7937906696515
"1608","SGP","Singapore",2002,53.463,0,0,9.316,5.73,0,0.352,32.042,5.179,12.855,0.750112736148907,2.408,0.009,0.312,5.65,144.482970559889,92.5383728696942
"1609","SGP","Singapore",2003,47.77,0,0,10.487,6.187,0,0.846,36.591,5.152,12.313,0.74359850791987,2.408,0.009,0.312,5.93,151.05442510865,97.6464010956369
"1610","SGP","Singapore",2004,48.188,0,0,12.075,7.15,0,1.498,34.96,4.777,12.001,0.741599760086643,2.408,0.009,0.312,5.84,166.069208808394,115.033593101049
"1611","SGP","Singapore",2005,50.267,0,0,11.198,7.12,0,0.314,33.954,4.581,11.782,0.737403816365287,2.408,0.009,0.309,5.59,178.302402123907,127.807848728398
"1612","SGP","Singapore",2006,49.035,0,0,14.317,6.987,0,0.34,31.846,4.801,11.818,0.740144364847907,2.408,0.009,0.314,4.48,194.361682395941,148.627286361351
"1613","SGP","Singapore",2007,45.374,0,0,17.086,6.629,0,0.42,32.905,4.635,13.184,0.739266291225903,2.408,0.009,0.313,3.9,211.896059498482,180.94170135797
"1614","SGP","Singapore",2008,51.146,0,0,11.497,7.574,0,0.126,32.241,5.117,13.966,0.749652071869178,2.408,0.009,0.313,3.96,215.844707508228,193.617323539203
"1615","SGP","Singapore",2009,47.004,0,0,11.944,5.405,0,0.022,34.47,6.582,12.392,0.740849289465984,2.408,0.009,0.315,5.86,216.120888113033,194.150283771566
"1616","SGP","Singapore",2010,44.654,0,0,14.528,6.686,0,0.012,34.353,6.465,12.469,0.739603138748123,2.408,0.009,0.317,4.12,247.501100140018,239.80798059124
"1617","SGP","Singapore",2011,44.663,0,0,15.359,8.462,0,0.006,32.8,7.178,12.942,0.741827185339673,2.408,0.009,0.326,3.89,262.883130580256,279.356499090458
"1618","SGP","Singapore",2012,44.717,0,0,16.117,7.502,0,0.016,30.503,8.663,13.491,0.741515791405277,2.408,0.009,0.336,3.72,274.543305511611,295.092888076589
"1619","SGP","Singapore",2013,43.112,0,0,15.86,8.17,0,0.006,30.766,10.262,13.176,0.747163936238536,2.408,0.009,0.335,3.86,287.769788882221,307.576360584992
"1620","SGP","Singapore",2014,44.243,0,0,13.166,8.021,0,0.001,31.323,11.268,13.357,0.753703248407987,2.408,0.009,0.335,3.74,299.095084828978,314.863580758455
"1621","SGP","Singapore",2015,44.729,0,0,12.981,8.007,0,-0.001,31.73,10.56,13.049,0.756397246801043,2.408,0.009,0.335,3.79,307.998545269398,307.998545269398
"1622","SGP","Singapore",2016,44.938,0,0,13.012,7.426,0,0.001,31.752,10.298,13.041,0.753437483040614,2.408,0.009,0.339,4.08,319.091593475533,319.030057631089
"1623","SGP","Singapore",2017,48.318,0,0,14.082,6.69,0,0,28.53,9.07,13.831,0.756915098040054,2.408,0.009,0.341,4.2,333.593439164985,343.272878686388
"1624","SGP","Singapore",2018,46.551,0,0,13.981,7.022,0,0,29.454,10.013,12.892,0.757544536581236,2.408,0.009,0.33,NA,345.520848107941,376.869492498009
"1625","SGP","Singapore",2019,48.097,0,0,13.247,7.039,0,0,28.777,9.88,13.173,0.757809161200498,2.408,0.009,0.324,3.1,350.120633535177,376.837580397579
"1626","SGP","Singapore",2020,53.734,0,0,11.437,5.094,0,-0.001,28.957,5.871,12.558,0.761646082882919,2.408,0.007,0.332,4.1,336.46224064881,348.392090695217
"1627","SGP","Singapore",2021,49.668,0,0,15.295,6.249,0,0.001,27.978,7.059,12.63,0.766485783865619,2.408,0.007,0.345,4.64,366.348007928282,423.797100521555
"1628","SVN","Slovenia",1995,16.276,44.166,0.388,1.39,0.902,0,0.029,37.78,0,39.137,0.658971721296137,3.456,0.316,0.766,7.15,26.4176861049211,21.3522240194096
"1629","SVN","Slovenia",1996,17.986,40.835,1.65,1.385,0.942,0,0.029,38.144,0,38.141,0.659031185113136,3.456,0.282,0.774,6.886,27.2638461253402,21.5072326487252
"1630","SVN","Slovenia",1997,18.667,39.995,3.059,1.683,1.201,0,0.027,36.595,0,37.063,0.659035761330006,3.456,0.282,0.769,6.658,28.6406140430074,20.7631017406963
"1631","SVN","Slovenia",1998,17.743,39.449,3.306,2.148,1.252,0.312,0.023,37.353,0,37.848,0.659090851825621,3.456,0.282,0.766,7.4,29.5798444427437,22.1462319676861
"1632","SVN","Slovenia",1999,17.644,38.537,3.523,1.94,1.121,0.132,0.025,38.356,0,38.214,0.659420635599393,3.456,0.282,0.765,7.33,31.1572389193453,22.7113843111404
"1633","SVN","Slovenia",2000,18.014,39.606,4.071,1.694,1.146,0.061,0.025,36.615,0,37.699,0.659095453267255,3.456,0.261,0.759,6.92,32.3014484970859,20.2896276366767
"1634","SVN","Slovenia",2001,18.459,39.972,4.433,1.811,1.192,0.163,0.031,35.325,0,37.783,0.659008276906341,3.456,0.261,0.743,5.685,33.3404440769215,20.876309970385
"1635","SVN","Slovenia",2002,19.005,39.196,4.397,1.682,1.131,0.085,0.029,35.719,0,38.282,0.659132291486582,3.456,0.261,0.765,5.927,34.5092260366508,23.4898902743142
"1636","SVN","Slovenia",2003,19.378,38.77,4.6,1.46,1.103,0.015,0.042,35.791,0,38.401,0.659444106032428,3.456,0.262,0.76,6.481,35.5307889499488,29.6347136410968
"1637","SVN","Slovenia",2004,19.926,38.741,4.645,1.548,1.087,0.111,0.037,35.139,0,38.462,0.659533612871432,3.456,0.342,0.74,6.017,37.0796445359777,34.4147845042352
"1638","SVN","Slovenia",2005,20.943,38.503,4.571,1.492,1.075,0.028,0.042,34.49,0,39.145,0.659595143129234,3.456,0.342,0.739,6.515,38.4879192912,36.2063959706504
"1639","SVN","Slovenia",2006,22.268,38.102,3.848,1.55,1.134,0,0.046,34.232,0,38.687,0.659623623920744,3.456,0.342,0.742,5.957,40.6995878924722,39.4810450382637
"1640","SVN","Slovenia",2007,22.792,37.748,3.133,1.545,1.052,0,0.065,34.782,0,38.041,0.659637874029809,3.456,0.354,0.744,4.828,43.5404845537887,48.0674012073978
"1641","SVN","Slovenia",2008,22.051,39.292,1.823,1.511,1.087,0,0.078,35.322,0,37.302,0.65966642270514,3.456,0.328,0.745,4.379,45.0686865573586,55.7794277396609
"1642","SVN","Slovenia",2009,20.239,41.844,0.202,1.558,1.253,0,0.081,36.157,0,37.099,0.65933174637772,3.456,0.319,0.8,5.869,41.6667047892015,50.5677348859613
"1643","SVN","Slovenia",2010,19.588,41.818,0.204,1.613,1.261,0,0.099,36.777,0,37.788,0.659373788329003,3.456,0.326,0.798,7.248,42.2266004982234,48.2082402264501
"1644","SVN","Slovenia",2011,19.304,41.793,0.211,1.586,1.278,0,0.071,37.105,0,37.33,0.674647190573722,3.456,0.329,0.791,8.182,42.5903099188992,51.5838697851849
"1645","SVN","Slovenia",2012,18.281,42.04,0.188,1.66,1.38,0,0.068,37.831,0,37.638,0.693077089916045,3.456,0.335,0.774,8.852,41.4661647722726,46.5777931840031
"1646","SVN","Slovenia",2013,16.832,41.597,0.172,1.708,1.467,0,0.058,39.691,0,37.242,0.706492841183262,3.456,0.274,0.784,10.116,41.0393606820457,48.4156572648758
"1647","SVN","Slovenia",2014,17.42,41.069,0.144,1.664,1.379,0,0.049,39.702,0,37.179,0.717213938607983,3.456,0.256,0.797,9.692,42.1753953688082,49.9971864390916
"1648","SVN","Slovenia",2015,17.572,41.272,0.136,1.66,1.371,0,0.056,39.36,0,37.311,0.718484773646423,3.456,0.258,0.809,8.975,43.1075060243254,43.1075060243254
"1649","SVN","Slovenia",2016,18.296,41.155,0.131,1.683,1.386,0,0.055,38.736,0,37.385,0.724033476115039,3.456,0.223,0.797,8.007,44.4834340407344,44.7667227905826
"1650","SVN","Slovenia",2017,18.548,41.562,0.134,1.735,1.388,0,0.066,38.022,0,37.067,0.728790811998209,3.456,0.225,0.775,6.573,46.6254807081199,48.5891000430954
"1651","SVN","Slovenia",2018,19.599,41.446,0.127,1.618,1.307,0,0.057,37.21,0,37.239,0.728849889345753,3.456,0.221,0.766,5.116,48.7023501502586,54.1778824258431
"1652","SVN","Slovenia",2019,19.408,42.013,0.128,1.654,1.3,0,0.088,36.797,0,37.169,0.728823604934718,3.456,0.226,0.736,4.448,50.4179777283902,54.3866543139685
"1653","SVN","Slovenia",2020,19.443,45.128,0.124,1.684,1.351,0,0.057,33.622,0,37.235,0.728830171854696,1.594,0.336,0.646,4.974,48.2798099180703,53.7345268542289
"1654","SVN","Slovenia",2021,20.85,43.176,0.12,1.621,1.264,0,0.054,34.233,0,37.941,0.728836742522788,1.594,0.401,0.599,4.747,52.2525140220359,61.8322015438285
"1655","ZAF","South Africa",1993,53.482,0,0,1.485,0,0,0.15,43.827,1.207,19.387,0.929777626266045,-3.098,0.422,0.162,NA,181.570878123149,147.19474756575
"1656","ZAF","South Africa",1994,53.187,0,0,1.848,0,0,0.217,43.911,1.053,19.789,0.947279276480145,-1.093,0.379,0.295,NA,187.381146228486,153.512712381836
"1657","ZAF","South Africa",1995,53.777,0,0,1.748,0,0,0.182,43.421,1.055,19.573,0.993297489134079,-0.984,0.388,0.526,NA,193.189961762588,171.735933897331
"1658","ZAF","South Africa",1996,55.945,0,0,1.663,0,0,0.166,41.408,0.984,20.119,0.996350093455732,-0.984,0.37,0.559,NA,201.497130113101,163.234925380563
"1659","ZAF","South Africa",1997,56.618,0,0,1.635,0,0,0.191,40.661,1.085,20.363,0.98076555873476,-0.984,0.37,0.559,NA,206.736055498991,168.97805732773
"1660","ZAF","South Africa",1998,58.314,0,0,1.481,0,0,0.151,39.295,0.909,21.178,0.964392763718678,-0.984,0.37,0.556,25,207.769735777192,152.982984557233
